date,state,state_abbrev,confirmed,confirmed_cum,deaths,deaths_cum,tests,tests_cum,positives,positives_cum,recovered,recovered_cum
09-06-2020,Northern Territory,NT,0,29,0,0,81,9558,0,29,0,29
09-06-2020,Queensland,QLD,0,1062,0,6,2838,224050,0,1062,1,1051
09-06-2020,South Australia,SA,0,440,0,4,759,116561,0,440,0,436
09-06-2020,Tasmania,TAS,0,228,0,13,375,33398,0,228,0,211
09-06-2020,Victoria,VIC,0,1687,0,19,4191,547899,0,1687,7,1602
09-06-2020,Western Australia,WA,0,591,0,9,3890,122387,0,591,1,552
10-06-2020,Australian Capital Territory,ACT,0,108,0,3,436,21411,0,108,0,104
10-06-2020,New South Wales,NSW,3,3306,0,49,5703,581559,3,3306,6,2735
10-06-2020,Northern Territory,NT,0,29,0,0,189,9747,0,29,0,29
10-06-2020,Queensland,QLD,0,1062,0,6,6742,230792,0,1062,0,1051
10-06-2020,South Australia,SA,0,440,0,4,1286,117847,0,440,0,436
10-06-2020,Tasmania,TAS,0,228,0,13,656,34054,0,228,0,211
10-06-2020,Victoria,VIC,4,1691,0,19,9945,557844,4,1691,14,1616
10-06-2020,Western Australia,WA,0,591,0,9,4313,126700,0,591,2,554
11-06-2020,Australian Capital Territory,ACT,0,108,0,3,527,21938,0,108,0,104
11-06-2020,New South Wales,NSW,0,3306,0,49,9746,591305,0,3306,3,2738
11-06-2020,Northern Territory,NT,0,29,0,0,192,9939,0,29,0,29
11-06-2020,Queensland,QLD,1,1063,0,6,5125,235917,1,1063,0,1051
11-06-2020,South Australia,SA,0,440,0,4,2134,119981,0,440,0,436
11-06-2020,Tasmania,TAS,0,228,0,13,620,34674,0,228,0,211
11-06-2020,Victoria,VIC,8,1699,0,19,6348,564192,8,1699,5,1621
11-06-2020,Western Australia,WA,0,591,0,9,6577,133277,0,591,7,561
12-06-2020,Australian Capital Territory,ACT,0,108,0,3,554,22492,0,108,0,104
12-06-2020,New South Wales,NSW,-2,3304,0,49,15220,606525,-2,3304,5,2743
12-06-2020,Northern Territory,NT,0,29,0,0,278,10217,0,29,0,29
12-06-2020,Queensland,QLD,1,1064,0,6,4944,240861,1,1064,0,1051
12-06-2020,South Australia,SA,0,440,0,4,2500,122481,0,440,0,436
12-06-2020,Tasmania,TAS,0,228,0,13,824,35498,0,228,2,213
12-06-2020,Victoria,VIC,4,1703,0,19,8793,572985,4,1703,11,1632
